genre,band_name,album_name,album_release_date,album_id
glam metal,Krokus,Rock the Block,2003-02-25,7DJVxbTvIW0b5i0f6A0QHD
glam metal,Krokus,To Rock Or Not To Be,1995-03-01,6TK7sfTVB6L3guQ2LCKJBY
glam metal,Krokus,Stayed Awake All Night,1989-08-28,6YpPo3eHUeoNkKoWuuUJW3
glam metal,Krokus,Change Of Address,,2Bsg8cztna2dOm5CgXmJGA
glam metal,Krokus,The Blitz,1984-12-03,1yf9Z5hjOLDsfyg4BlBrG3
glam metal,Krokus,Head Hunter,,1QTVIHunxbQf1dT4fXH9DO
glam metal,Krokus,One Vice At A Time,1982-05-23,6a2XCxetakDyykLwnCf6Il
glam metal,Krokus,Hardware,1981-05-23,5CK8mbL1Yr6iWRfrsMTHeW
glam metal,Krokus,Metal Rendez-Vous,,45tNUIvPmtfo4w44e1Tpgw
glam metal,Montrose,I Got the Fire: Complete Recordings 1973-1976,2022-09-02,7EjhpvReut7Q0pCplzqmvH
glam metal,Montrose,Jump On It,,7oZjQSEfrDEz9e5FG0PfUS
glam metal,Montrose,Warner Brothers Presents Montrose,,7nb9GQCj0huza5kWkm0naM
glam metal,Montrose,Paper Money,,7LtLWWNYpD5L0rTVSHPz3v
glam metal,Montrose,Montrose,,2amSBnQhrVdXM6QJK2KBSE
glam metal,Aldo Nova,Reloaded,2022-04-19,4MYGo2nY75qLyQwVHa3Kef
glam metal,Aldo Nova,The Life and Times of Eddie Gage,2022-04-01,2RLldxodOye1CnvIGxEzGh
glam metal,Aldo Nova,Blood On The Bricks,1991-01-01,0AX4E6p7rckqiTkix4dzhX
glam metal,Aldo Nova,Twitch,1985-07-13,6XWMw4HP1gCBZ14p9IthLf
glam metal,Aldo Nova,Subject...Aldo Nova,1983-07-13,0NvCimeUKs41jwQEqXmHQW
glam metal,Aldo Nova,Aldo Nova,,5yuNWH3LirUIO2yOT0XJY2
glam metal,Michael Schenker Group,Universal,2022-05-27,03iscjjvHoP6JWfTjUoPAj
glam metal,Michael Schenker Group,Immortal,2021-01-29,1qUCwdWVlS8K3qNy1R2SLa
glam metal,Michael Schenker Group,Walk the Stage: The Official Bootleg Box Set,2009-06-29,1VGesN9tADGQy02tdTzGIT
glam metal,Michael Schenker Group,In The Midst Of Beauty,2008-04-25,79GKQZFbkTlnGsJbgfr5VH
glam metal,Michael Schenker Group,Heavy Hitters,2006-03-07,6ap65vZo6OxLTX3hbx0Cmn
glam metal,Michael Schenker Group,Tales of Rock 'n' Roll,,3DQJkwRKnhjERyC3a9r5JC
glam metal,Michael Schenker Group,Arachnophobiac,2003-01-01,0jwTvdB90kuz4AYlTfWtbZ
glam metal,Michael Schenker Group,One Night at Budokan,1982-01-01,0PKi9j6ZaFGvO8NsOU3xRD
glam metal,Michael Schenker Group,Michael Schenker Group,1980-01-01,6QqK1XqWiU2fSVuLUXgdeR
glam metal,Danger Danger,Revolve,2011-09-14,04P7su1woEB3L0dGeMXrOO
glam metal,Danger Danger,The Return of the Great Gildersleeves,2010-09-20,2OsUuA7nL1JZupmIrVTJTp
glam metal,Danger Danger,Rare Cuts,2003-04-01,5n2h51zLLUeyEQR9pozdXM
glam metal,Danger Danger,"Cockroach, Vol.1",2001-09-01,6AmhroK2Is4cmz3IboIRsq
glam metal,Danger Danger,"Cockroach, Vol. 2",2001-09-01,5tZb5AFxxHPzkoVTYPkVIi
glam metal,Danger Danger,Four the Hard Way,1998-02-01,6ugkDvROfA1VivlfJVK9qV
glam metal,Danger Danger,Dawn,1995-06-05,0wOXwgW1prJJh2AuQ4KEnE
glam metal,Danger Danger,Screw It!,1991-09-01,7303vkWAqj5C0EYEdjUTGB
glam metal,Danger Danger,Danger Danger,1989-06-27,3fkdfqYl5Ky1jbpEWqDe5U
glam metal,Kingdom Come,Get It On: 1988-1991 - Classic Album Collection,2019-05-24,2o8v2sQhmFAWlM7YZdJLVy
glam metal,Kingdom Come,Outlier,2013-04-26,0yKbViKJFtcMHldwPN0oe1
glam metal,Kingdom Come,Master Seven,2011-05-02,6fm1QKmMjqwkc3yw5twPpA
glam metal,Kingdom Come,Rendered Waters,2011-03-25,39ufbwdaOO8oRJ3zojPaz1
glam metal,Kingdom Come,Magnified,2009-02-27,6Co2lDgXcT8RBBhfWRDjd0
glam metal,Kingdom Come,Ain't Crying for the Moon,2006-12-20,4UprW1ki0S0nfQj0fTgQ38
glam metal,Kingdom Come,Perpetual,,3zcjw7sYrCsQ9dlcx5DtGE
glam metal,Kingdom Come,Independent,,01C5AWnuESFBcfzGV8sAtA
glam metal,Kingdom Come,Twilight Cruiser,1995-09-29,199bYckWyqzsIPjrmyCPgz
glam metal,Kingdom Come,Bad Image,1993-06-17,0S34zniYe9OJ7lkvBduolA
glam metal,Kingdom Come,In Your Face,1989-01-01,6liU7MSXXLrS1LoWhh2Dab
glam metal,Kingdom Come,Kingdom Come,1988-01-01,4tgiJxO6vfa3pF46IO9w2n
glam metal,Kingdom Come,Too,2000-01-01,0j3F2ulz5TdRIJtN6g2ji9
glam metal,Kix,Rock Your Face Off,2014-08-05,1n9bXDHYZLXPkEhbdJWioB
glam metal,Kix,Hot Wire,1991-06-18,1w4WPh0JBQbnrwwes1kgHi
glam metal,Kix,Blow My Fuse,1988-09-06,1SOlB2vamXlZaiR5dUrM5m
glam metal,Kix,Midnite Dynamite,1985-08-06,2PVNfOIBZQo6xv6FpzGpat
glam metal,Kix,Cool Kids,,0wOaHJzml6LmEt8vTP1gFv
glam metal,Kix,Kix,,55v6WixbFjT9hSqjLTYS70
glam metal,XYZ,Forbidden Demos 1985-1991,2005-10-07,3fIEIdgPlubgsHd49fBKmB
glam metal,XYZ,Letter to God,2003-01-01,4YfzQS0kpYw1HpB5jHtfwJ
glam metal,XYZ,Hungry,1991-01-01,6ehiAquVebqoHhN4VXTEQ1
glam metal,XYZ,XYZ,1989-01-01,0lqnYDP3PMremkTQyG2F65
glam metal,XYZ,Look At Me Now,2021-09-15,4UNpHwdViAb5Etcl2oLmMQ
glam metal,XYZ,Pressha',2021-02-17,3agMr3LF6qDv9CgBhsNIUy
glam metal,XYZ,Toxic Happiness 4 Final Chapter,2021-02-10,4fxZ30FBbBgOfRFTy6lPtX
glam metal,Nelson,Peace Out,2015-05-15,3TQNAnz36ZVtpcumKpI7yq
glam metal,Nelson,Before The Rain,2010-12-03,75Quh4neCrKh3FovgLtooQ
glam metal,Nelson,Lightning Strikes Twice,2010-11-08,68bI1ZxqTmMYpOBSmsnpW4
glam metal,Nelson,"Like Father, Like Sons",2000-12-01,5Z2uMyiHOaU57armpsqXvX
glam metal,Nelson,Brother Harmony,2000-11-14,0JOd4b69cz3fwnwkH7Ufen
glam metal,Nelson,Life,1999-06-21,0QagBSwMo86bQjdiVw7xbZ
glam metal,Nelson,Imaginator,1998-12-01,5sBuyzRLHsdUWW14YhQUIe
glam metal,Nelson,The Silence Is Broken,1997-12-17,6LDTME2hMEPrTgm1nfw1BP
glam metal,Nelson,Because They Can,1995-01-01,6Kg8fZNmkSKXybknMPce7E
glam metal,Lynch Mob,Babylon,2023-10-20,6oGcZwdlW1EUJHGidPuSYC
glam metal,Lynch Mob,The Elektra Years 1990-1992,2021-11-05,04Sg17BPHc5g73TTVu6xOD
glam metal,Lynch Mob,The Elektra Albums,2019-11-15,3cbFijEHrr7ecp6XdmPkx3
glam metal,Lynch Mob,The Brotherhood,2017-09-08,6K14GvbPL3QePG4RoQ2cgx
glam metal,Lynch Mob,Rebel,2015-08-21,3AK1hqJXfBE0XhbDGobwa9
glam metal,Lynch Mob,Sun Red Sun,2014-12-09,1hiY4Y9CRNQcqZSJUI79Rq
glam metal,Lynch Mob,Smoke & Mirrors,2009-10-06,4ZDVZ5ymmyLt5Bs5ABusjF
glam metal,Lynch Mob,REvolution,,6ceD2j1cMhYknXubLKhI6p
glam metal,Lynch Mob,Smoke This,1999-10-05,6mUYYhyh2J6MJaCGDTSL5I
glam metal,Lynch Mob,Lynch Mob,1992-04-14,22oR7qshxEnyYNTWra6NEI
glam metal,Lynch Mob,Wicked Sensation,1990-10-09,459TYN0tiNlzze69KtNc94
glam metal,Bulletboys,The Warner Albums 1988-1993,2021-07-02,6zXjmrL4Z4TJR0hWVUBSnD
glam metal,Bulletboys,From out of the Skies,2018-03-23,1dLJkDBM7V6uurAEpEmZlV
glam metal,Bulletboys,Elefante',2015-06-09,3OVGkfRGcN0FcttMqj4DbK
glam metal,Bulletboys,Za-Za,1993-06-01,3C6qTxzs9ahr2ITLTazMrx
glam metal,Bulletboys,Freakshow,1991-03-12,0pnE3PxcPD6A2rq6UvPWth
glam metal,Bulletboys,Bulletboys,1988-09-16,09MGCFY8Pi8a2UBucRjcvn
glam metal,Hardline,"Heart, Mind and Soul",2021-07-09,5UPsejN77wGpteoOtDHta7
glam metal,Hardline,Life,2019-04-26,3UFy3TiCVsLH4hwDNg4jxv
glam metal,Hardline,Human Nature,2016-10-14,2hhY4dz1hmyuo0wS7O9xN1
glam metal,Hardline,Danger Zone,2012-05-18,5EpVnkstGlpWJEWanZvQZw
glam metal,Hardline,Leaving The End Open,2009-04-28,4m3lN1DCQ6vrUcdHYaK4vW
glam metal,Hardline,II,2002-09-23,6TrgJvVCa7kddsa4FzCRSw
glam metal,Hardline,Double Eclipse,1992-05-08,3RY9c9ijbfJquxV6sOBEit
glam metal,Fastway,Waiting For The Roar,,2haGSmj97SlcIvTF9XUdAH
glam metal,Fastway,Trick Or Treat- Original Motion Picture Soundtrack Featuring FASTWAY,,5OkvBpX6wWFgMVR151e4dS
glam metal,Fastway,All Fired Up,1984-02-05,6KDVg3OGLQrohhNLLPigzZ
glam metal,Fastway,FASTWAY,,6sCVVfHN80AH6tzqTvCRDg
glam metal,Fastway,Road 2 Richie 2,2022-05-26,4BujJu1w3aj8y6vVQx68u8
glam metal,Helix,A Heavy Mental Christmas,2011-11-01,46HhQ76lGNj0dQTTpivGcP
glam metal,Helix,Over 60 Minutes With,1989-11-23,7ttQr4snUlA5jr6DdWco7a
glam metal,Helix,Long Way To Heaven,1985-11-09,1sHzjcrq7ya6Das8GCOQIp
glam metal,Helix,Walkin' The Razor's Edge,1984-01-01,6bLC4Ik5DP9E0nrPCNs4Sh
glam metal,Helix,No Rest for the Wicked,,6inGsj5Y4cLfUHDhqnWzI7
glam metal,Helix,300k Beattape,2018-12-22,5L2sOrZMHKIl57JiX4aEnf
glam metal,Helix,400k Beattape,2020-02-20,4lGOlON1Hb7x8LZUQ3TrP9
glam metal,Saigon Kick,The Atlantic Albums,2019-12-13,1fRU05gTv95daX11JeCkbM
glam metal,Saigon Kick,Love Is On the Way Collected Cuts,2019-11-15,16UDP6bD8rD4rnQ5VjD4JE
glam metal,Saigon Kick,Water,,1RcQfLxg9YU1v1fB2Pb55d
glam metal,Saigon Kick,The Lizard,,0nZIjKvxpkli74fs827sAJ
glam metal,Saigon Kick,Saigon Kick,,5HJ73oqNIYlctLKU9evX7j
glam metal,Reckless Love,Turborider,2022-03-25,27QcvnmvegPkUFYScrnwrA
glam metal,Reckless Love,InVader,2016-03-04,14VYrKC729AMNfi6p5wR6T
glam metal,Reckless Love,Spirit,2013-09-02,6GgEZ0jspq87w6hsLv1a7n
glam metal,Reckless Love,Born To Break Your Heart,2012-01-01,1XIDEO7IDJW0GGBmhme3Se
glam metal,Reckless Love,Animal Attraction,2011-01-01,0s4cvvBKQLmK9ZbefN4Unt
glam metal,Reckless Love,Reckless Love,2010-01-01,7aojdPh4cmQLRkvJeiUMmU
glam metal,Vince Neil,Tattoos & Tequila,2010-06-21,1GQUuMSCwKiCnjvFi9lJUZ
glam metal,Vince Neil,Carved In Stone,1995-09-01,7g2gM2xN1Ad44h2CRPc7D7
glam metal,Vince Neil,Exposed,1993-04-16,6csqTn2AGTUHGq8aQVtizr
glam metal,Vince Neil,The Crickets and Their Buddies,2021-05-07,0E67zI6P6GRSz5FezAegW2
glam metal,Zebra,3.V,,1hWU8kFbJIhWnykt131PA3
glam metal,Zebra,No Tellin' Lies,,5FeomE0c5yZjVw2UmUwCZW
glam metal,Zebra,Zebra,,6tPfQMnJfQxqiTediMQb10
glam metal,Trixter,Human Era,2020-12-03,6kIciH2QJK1v1C56Cwa0wH
glam metal,Trixter,New Audio Machine,2020-11-13,4PbEZDruyg2kv5ngAnuqIg
glam metal,Trixter,Hear,2008-01-01,3ShCgLvf3jvNXLQSAb9Dav
glam metal,Trixter,Trixter,1990-01-01,0XZ1S3qHK4OPgA0o8itUMb
glam metal,Trixter,Hypoxia Remixes,2014-05-05,6Y7XbBPXyE3kujFz3FJDNH
glam metal,Wildside,...Formerly Known As,2020-01-07,4JPxz3EGM0M70KBOgcGaC8
glam metal,Wildside,The Essential Wildside Vol II,2009-04-26,0saokhXpVCJ9aykYWV1Bfh
glam metal,Wildside,The Essential Wildside,1992-01-01,3pyUXdFg0tlpLCSMYBLIxA
glam metal,Paul Stanley,Paul Stanley,1978-01-01,6g17HtZpnFY4MBWJASLDNW
glam metal,Paul Stanley,Vol. 37: Lady Marmelade,2010-08-09,4zeYGVCIYQzeatDr3O2ocN
glam metal,Paul Stanley,The World as We Love It,2011-01-28,6ym4XJCzN6lqyNJ9eGoEA9
glam metal,Paul Stanley,Symphony,2008-01-01,5Iq1v1TzkIliSy75wB7Z92
glam metal,Paul Stanley,Heels Belles,2023-03-03,0LtPn01P2hUTlmFOC0wDtw
glam metal,Hanoi Rocks,Fallen Angels,,0y58zPMbYVImTRExQoptrI
glam metal,Hanoi Rocks,Up Around the Bend: The Definitive Collection,,1zBbqcvDIBgsF1DW7jKFeR
glam metal,Hanoi Rocks,Million Miles Away,1985-10-01,5mcVrImPXCxrPnRW9f8WLZ
glam metal,Hanoi Rocks,Two Steps From The Move,,3ADXJhfQhKPf5Ye5rW1Q9C
glam metal,Hanoi Rocks,Back to Mystery City,1983-05-01,0IbVqm5hUBdWHxo7gN6Pdu
glam metal,Hanoi Rocks,Self Destruction Blues,1982-08-01,6Zy0nqF3wRUO7ERHujmDkJ
glam metal,Hanoi Rocks,Oriental Beat,1982-01-01,42Y4eukRs3bkWwCXJdBawt
glam metal,Hanoi Rocks,"Bangkok Shocks, Saigon Shakes, Hanoi Rocks",,3a5kY2PO5RqTN6pTmVjY58
glam metal,Crazy Lixx,Two Shots At Glory,2024-02-16,0ZdS920XNjpw0DyO467QsK
glam metal,Crazy Lixx,Street Lethal,2021-11-05,13K2xZaSSEp9HdNJE0J4m3
glam metal,Crazy Lixx,Forever Wild,2019-05-17,6MGYzBmpzRzzZWwtU0KPT0
glam metal,Crazy Lixx,Ruff Justice,2017-04-21,4RdsM6lI4u5wEpSQzAGVkJ
glam metal,Crazy Lixx,Crazy Lixx,2014-11-07,1Sk5JV2ykTv41bEu7blGRf
glam metal,Crazy Lixx,Riot Avenue,2012-04-20,4vcSxuQNjLhQdTzLMRn3C1
glam metal,Crazy Lixx,New Religion,2010-03-19,4hdK3YjlI5JFKqwuKsPscx
glam metal,Dangerous Toys,XX: 20th Year Anniversary Concert Celebration,2010-01-26,1xXlCiESPxwPTfFS2a6WEb
glam metal,Dangerous Toys,The R*tist 4*merly Known as Dangerous Toys,,3UpPfn2rMblPBFGCVHfJwT
glam metal,Dangerous Toys,Hellacious Acres,1991-06-04,63mzkVk2z7kZU32YDLUiHg
glam metal,Dangerous Toys,Dangerous Toys,1989-05-09,1g7xJwL29iNJxWfGePu7Vo
glam metal,Britny Fox,Springhead Motorshark,,7p7BJiB2dh72eL9M9HY2Ap
glam metal,Britny Fox,Bite Down Hard,,6aI4Md8omp9lABC65xWnWS
glam metal,Britny Fox,Boys In Heat,,0cOzj8fOfuuVt7cNGuZNup
glam metal,Thunder,It Is What It Is,2020-04-03,59GRmAvlGs7KjLizFnV7Y9
glam metal,Thunder,Drank,2018-02-15,73P5LAZvZquPqD5naqW2Mo
glam metal,Thunder,Drunk,2017-02-24,7vHBQDqwzB7uDvoE5bncMM
glam metal,Thunder,Apocalypse,2013-06-03,2qqVy8a4qk9FCt00hal9vl
glam metal,Thunder,The Golden Age of Apocalypse,2011-08-29,6pCLvgEb0INbO0WaN2Byyw
glam metal,Kissin' Dynamite,Not the End of the Road,2022-01-21,5gAIPTOGFgOH7ZdsBALgBk
glam metal,Kissin' Dynamite,Ecstasy,2018-07-06,6vllCmEOGV3ybcGoRF5tYK
glam metal,Kissin' Dynamite,Generation Goodbye,2016-07-08,2i6JhGVaviATIb1ZFdgcdX
glam metal,Kissin' Dynamite,Megalomania,2014-09-05,6nRW2vqmQlNBmhyuGwOToS
glam metal,Kissin' Dynamite,"Money, Sex & Power",2012-03-23,4Pu7C7DJbfFLn3pIXwwOF1
glam metal,Kissin' Dynamite,Addicted to Metal,2010-04-26,2oKgkxIZW2WsmzUshRH2s4
glam metal,Kissin' Dynamite,Steel Of Swabia,2008-01-01,7gC8Z6U2XBTXzfxtXSiCp9
glam metal,Harem Scarem,Change the World,2020-03-06,67xFSDq9QyP9dDhODWjgJu
glam metal,Harem Scarem,The Ultimate Collection,2019-03-22,7wT1IG1tUouicQqZmbdZYJ
glam metal,Harem Scarem,United,2017-05-12,5WzLCIhVyLL34cLSoE3hux
glam metal,Harem Scarem,Thirteen,2014-12-05,18JhCNWQB06nqI5i0POUio
glam metal,Harem Scarem,Human Nature,2006-01-01,610OXkwRbPiJMMgvoKF9kr
glam metal,Harem Scarem,Mood Swings,1993-07-02,4qaQtD5dpdQYbgVMR2hGDw
glam metal,Harem Scarem,Harem Scarem,1991-08-20,2dJCA94x49HdrvyYsBxx5c
glam metal,Tora Tora,Bastards of Beale,2019-02-22,6WLi6V9CzzFTnGvzWPNTRR
glam metal,Tora Tora,Wild America,1992-02-11,6QFsAmcvjLtiKKFtqQJZQb
glam metal,Hardcore Superstar,Abrakadabra,2022-03-25,6xD2yFqMRzOj1KU7fZue0i
glam metal,Hardcore Superstar,You Can't Kill My Rock 'n Roll,2018-09-21,6EgtUOH47uW6dFsfYHb3iH
glam metal,Hardcore Superstar,HCSS,2015-04-17,4Ka8RW1lSMwIKuU9DGcZ07
glam metal,Hardcore Superstar,C'mon Take on Me,2013-03-01,1nnfMaYxmz5ixsHrr0QAoQ
glam metal,Hardcore Superstar,The Party Ain't over 'Til We Say So,2011-10-28,0tJKC7FQxueUQoSp63NiBH
glam metal,Hardcore Superstar,Split Your Lip,2010-11-26,66IAs0FJhw7EuQ0h96eMAT
glam metal,Hardcore Superstar,Beg for It,2009-06-05,5QAPUd6pfnbUl3E121IMpb
glam metal,Hardcore Superstar,No Regrets,2003-02-13,6enIRrlhTBG5TbvkmgLWXa
glam metal,Hardcore Superstar,Bad Sneakers and a Pina Colada,2000-02-13,1lV1I2q14idnIApK47pxwU
glam metal,LOUDNESS,Sunburst~我武者羅,2022-07-29,7qxkY5kuAasfeh3c0WccAV
glam metal,LOUDNESS,Dragon + Ghetto Machine,2020-06-05,3Tu4hFR2zeT5n9yHuIPhLr
glam metal,LOUDNESS,Rise to Glory -8118-,2018-01-26,2K3wi9q8g6TzKE49JABCIn
glam metal,LOUDNESS,THE SUN WILL RISE AGAIN -US MIX-,2015-10-07,4WVDhPAhwfva3N2HbWZ7tr
glam metal,LOUDNESS,THE SUN WILL RISE AGAIN～撃魂霊刀,2014-06-04,6YC33fb3DQX1KekLstSAlU
glam metal,Sebastian Bach,Give 'Em Hell,2014-04-18,4St7ARvHC9q2Ro7ejwI3EZ
glam metal,Sebastian Bach,Abachalypse Now,2013-03-22,1DeYXWrVOK4U2gXxpeb7BZ
glam metal,Sebastian Bach,Kicking & Screaming,2011-09-23,6c5K8XivopRS5vh12cbfoF
glam metal,Sebastian Bach,Angel Down,2007-01-01,0FUE5WPWyXBBJfsXRMS4g0
glam metal,Saraya,When the Blackbird Sings,,51XlMWczzK0NIpbyJ21yWZ
glam metal,Saraya,Saraya,,1KogbTSOYl4u0jZrAoXnko
glam metal,Wildstreet,III,2021-06-25,6FWAuF6wZI7XOaY0PUNA1l
glam metal,Wildstreet,Wildstreet,2008-11-01,6gH1TketLr0XXjXUJclOCy
glam metal,King Kobra,We Are Warriors,2023-08-11,4BXcRG4RjLWHKiC0QbXcnz
glam metal,King Kobra,King Kobra,2021-08-20,57y1ko1sFCzfTKy3xHGzCe
glam metal,King Kobra,II,2013-07-05,2uitIq1fVXUEiQ0sNrvQw9
glam metal,King Kobra,The Lost Years,1999-07-22,4PtRVK5TRUkmYsFlZAqoDh
glam metal,King Kobra,Thrill of a Lifetime,,6St0sbwShjSDuumOX2Z4XZ
glam metal,King Kobra,Thrill Of A Lifetime,1986-01-01,1eXreZseW9GGTQTfRJk2zn
glam metal,Junkyard,High Water,2017-04-21,5wUxZqxPDuSVRjxBCeMqNY
glam metal,Junkyard,Shut Up - We're Tryin' To Practice!,,5Hw3fRFPEKH2MLnUdANO0N
glam metal,Junkyard,Old Habits Die Hard,,1swtwwDlYjQ8Kuo0yQZVBW
glam metal,Junkyard,"Sixes, Sevens & Nines",1991-01-01,2IBuH4LFykuFIL44IvC6Au
glam metal,Junkyard,"From The Future, From The Past",2024-02-02,2wYY36LaUHX6kq7p1zauBr
glam metal,Hurricane,Category 5: The Biggest Hurricane,2023-12-25,5DjtMejXZGFkAYJpmrU8Gt
glam metal,Hurricane,State of Emergency,2022-12-23,5ieJkFRIUKmwu4ltjL5fC5
glam metal,Hurricane,Hurricane Season,2021-08-06,2Pfe7VWIuHJX5WHCpgVqTw
glam metal,Slash's Snakepit,Ain't Life Grand,2000-10-20,5KlwwN8Cs5CL7oHWQLy78v
glam metal,Slash's Snakepit,It's Five O'Clock Somewhere,1995-02-14,6P7o7ypan5QjqhAC9IbM2W
glam metal,The Quireboys,Spike: An Evening of Frankie Miller,2021-05-15,1f6wJmdwNJRIYgsoH6nojs
glam metal,The Quireboys,Amazing Disgrace,2019-04-05,4q0duEffsqp21GTzY2IpYL
glam metal,The Quireboys,White Trash Blues,2017-09-05,6B7vaiP7yi0UOIYKL6MZMm
glam metal,The Quireboys,Twisted Love,2016-09-02,3Ik9enZ4Uv7iDjzuvQqBSi
glam metal,The Quireboys,Homewreckers and Heartbreakers,2015-10-19,0ufBEoZx56DW0ttBRejVsr
glam metal,The Quireboys,St Cecilia and the Gypsy Soul,2015-03-30,5kDgCdR30BGHOfZm0dxLUR
glam metal,The Quireboys,"This Is Rock 'n' Roll, Vol. 2",2014-10-23,2tPlgfonJqh1vgEoBgVpP5
glam metal,The Quireboys,"Black Eyed Sons, Vol. 1",2014-05-16,0O7IPUGPNP6QdKVQrBvSRr
glam metal,The Quireboys,Black Eyed Sons,2014-05-16,7aG4e1Tg58kE4fB8PgzwOw
glam metal,The Quireboys,Lost in Space,2014-04-08,4s7jVX2nPZj0RWoxiIYNHq
glam metal,The Quireboys,From Tooting to Barking,2014-04-08,6Y8l3LMf0CiP9meuimc4n7
glam metal,The Quireboys,Beautiful Curse,2013-06-24,0euqAtk9sKJz1rTXOTyYTi
glam metal,The Quireboys,Masters Of Rock,2002-04-15,3RkgCMU5sEmPoefAkatvLR
glam metal,The Quireboys,A Bit Of What You Fancy/Bitter Sweet And Twisted,,0StvW2JBAURWwBUr1tPKde
glam metal,The Quireboys,Bitter Sweet And Twisted,1993-03-19,4FU5XWWsFxzL5Q62MLHasx
glam metal,ICON,"MOR, No Le Temas a La Oscuridad",2023-09-29,16ScBmKm5WA3RwvTqiQlJd
glam metal,ICON,INTER SHIBUYA - LA MAFIA,2021-08-20,4hUQ4FB9GD5oDmw3XHIr0G
glam metal,Black 'N Blue,Hell Yeah!,2011-05-13,0JEs404iTJjY7HGc0sr59U
glam metal,Black 'N Blue,In Heat,,5agPoHMmjDz5gI8AftDR7g
glam metal,Black 'N Blue,Nasty Nasty,,49kjUcO89UFPDy7qxCnCtC
glam metal,Black 'N Blue,Without Love,,2Gb24RLBhF8NeX2qWka8nl
glam metal,Black 'N Blue,Black N Blue,,36VYrDxC6NcJ69PGRabPud
glam metal,Richie Sambora,Aftermath of the Lowdown,2012-09-14,7GT0TyLSYmh1vEhydl13yd
glam metal,Richie Sambora,Undiscovered Soul,1998-01-01,6udtsTMDgca5nZYQVao5w3
glam metal,Richie Sambora,Stranger In This Town,1991-01-01,1iHo9sJ9iZ8JKQDJMwAGyj
glam metal,Richie Sambora,Les Paul And Friends,2005-01-01,27qFBlrwnDZblhsIAfpIOE
glam metal,Richie Sambora,Electro Shine,2017-01-20,5zdOFs0Xr91hsZJ835OIRj
glam metal,Richie Sambora,"Reimagined for Ballet Class, Vol. 1: Songs from the 80s",2019-01-18,5AQdPfM6v1q0ppTylDOdfs
glam metal,Richie Sambora,Exit 13,2008-01-01,1BdItqLfHlZhKztc1pzLkA
glam metal,Richie Sambora,Guitar Zeus 25th Anniversary,2021-11-12,62wJorV8tYtjjHXays1EIB
glam metal,Richie Sambora,See My Friends,2010-01-01,0DZ26DYgDoIsygnRuqnCYI
glam metal,Richie Sambora,Mixtape,2016-12-02,0Fb9CAN1qXpAaynSfAVwji
glam metal,Richie Sambora,A Tribute To A Legend,2008-09-30,5ERg78o2NPTZft9TlA1Pk2
glam metal,Richie Sambora,"Randy Jackson's Music Club, Volume One",2008-01-01,3e43UBE6w6QDYZOLpUZdXI
glam metal,McAuley Schenker Group,MSG,1991-01-01,4l2Iw0TA4oIqP8yWrfiM27
glam metal,McAuley Schenker Group,Save Yourself,1989-10-10,3NfIDJ7szKOeZj8vIHPdEr
glam metal,McAuley Schenker Group,Perfect Timing,1987-10-12,7chQn8mYy9MpHBAdZt1fCN
glam metal,Crashdïet,Automaton,2022-04-29,0x9NVwmHIApAPGvIzC5mNo
glam metal,Crashdïet,Rust,2019-09-13,3DIWy706sMUik7BjfLCEz9
glam metal,Crashdïet,The Savage Playground,,2aCtnrQ0sBFQQtv3CeJzZo
glam metal,Crashdïet,Generation Wild,2010-04-09,5MPboRxNupPH0uy47O9Iox
glam metal,Crashdïet,The Unattractive Revolution,2007-10-03,0hpz3jaLl5FvZyAGUYdJMF
glam metal,Crashdïet,Rest In Sleaze,2005-05-20,2DOLpYLasMbIKnISaG3V4s
glam metal,Bang Tango,Pistol Whipped in the Bible Belt,2011-11-01,7stlEJiZseobiPUjpFYfzN
glam metal,Bang Tango,Ready to Go,2004-09-14,2RzXXwKCrD0DiTzyvkzzuC
glam metal,Bang Tango,The Ultimate Bang Tango - Rockers & Thieves,,5xSy6ybYprztCbX21b0riT
glam metal,Bang Tango,Dancin' On Coals,1991-01-01,0QYw248bB137PlMyYy173r
glam metal,Bang Tango,Psycho Cafe,1989-01-01,4IHXOXr3zJHxsgIgPH3STG
glam metal,Bonfire,Roots,2021-02-26,3zXCiK7Z9P71gMOCZs1MvU
glam metal,Bonfire,Fistful of Fire,2020-04-03,4aQeuPeNGIHBW4q7zTA0Kw
glam metal,Bonfire,Legends,2018-10-19,4Yn2tIGnNwUcfahxGvw1Vb
glam metal,Bonfire,Temple of Lies,2018-04-13,2NoruTp9Wwz98lBAC98z4G
glam metal,Bonfire,Byte the Bullet,2017-04-07,3utt2bGafoNzXZBLtSaLxM
glam metal,Bonfire,Pearls,2016-03-25,1XQLHtraAHYXCKJd9ugcmq
glam metal,Bonfire,Glörious,2015-04-24,6P9vQygM4sSwkycZ3nhuHd
glam metal,Bonfire,Branded,2011-01-21,2SgAm6lRb27LQvM1qVym3J
glam metal,Bonfire,You Make Me Feel - The Ballads,2009-06-18,6nUFRklKmzbh0VHzYJYjoB
glam metal,Bonfire,The Räuber,2008-02-15,3wEz8Wr2jRcMKUnoM5ie4G
glam metal,Bonfire,Double X,2006-05-26,5KBYqXxoWXxmsRTyqhtP3W
glam metal,Bonfire,One Acoustic Night,2005-03-31,625Xc0fF8BsYizGhetxlef
glam metal,Bonfire,Free,2003-10-06,55yNHl1XtRpQnvs2vajFXQ
